                                                               24 Nov 2018 14:30:26
Facility-Facility1-Receiver-Receiver1-To-Satellite-FOSSASAT1-Transmitter-DL_TX


       Time (UTCG)          Angle (deg)    Freq. Doppler Shift (kHz)     Range (km)
24 Nov 2018 22:26:31.000          4.624                       10.480    1790.834008
24 Nov 2018 22:26:32.000          4.705                       10.478    1783.622236
24 Nov 2018 22:26:33.000          4.786                       10.475    1776.411856
24 Nov 2018 22:26:34.000          4.868                       10.473    1769.202894
24 Nov 2018 22:26:35.000          4.950                       10.471    1761.995376
24 Nov 2018 22:26:36.000          5.033                       10.469    1754.789331
24 Nov 2018 22:26:37.000          5.116                       10.467    1747.584785
24 Nov 2018 22:26:38.000          5.200                       10.465    1740.381766
24 Nov 2018 22:26:39.000          5.284                       10.462    1733.180302
24 Nov 2018 22:26:40.000          5.369                       10.460    1725.980423
24 Nov 2018 22:26:41.000          5.454                       10.458    1718.782157
24 Nov 2018 22:26:42.000          5.539                       10.455    1711.585535
24 Nov 2018 22:26:43.000          5.625                       10.453    1704.390585
24 Nov 2018 22:26:44.000          5.712                       10.450    1697.197339
24 Nov 2018 22:26:45.000          5.799                       10.448    1690.005828
24 Nov 2018 22:26:46.000          5.887                       10.445    1682.816083
24 Nov 2018 22:26:47.000          5.975                       10.443    1675.628136
24 Nov 2018 22:26:48.000          6.064                       10.440    1668.442020
24 Nov 2018 22:26:49.000          6.153                       10.437    1661.257767
24 Nov 2018 22:26:50.000          6.243                       10.434    1654.075411
24 Nov 2018 22:26:51.000          6.333                       10.432    1646.894987
24 Nov 2018 22:26:52.000          6.424                       10.429    1639.716528
24 Nov 2018 22:26:53.000          6.516                       10.426    1632.540070
24 Nov 2018 22:26:54.000          6.608                       10.423    1625.365648
24 Nov 2018 22:26:55.000          6.701                       10.420    1618.193300
24 Nov 2018 22:26:56.000          6.794                       10.417    1611.023061
24 Nov 2018 22:26:57.000          6.888                       10.413    1603.854969
24 Nov 2018 22:26:58.000          6.982                       10.410    1596.689063
24 Nov 2018 22:26:59.000          7.077                       10.407    1589.525381
24 Nov 2018 22:27:00.000          7.173                       10.404    1582.363962
24 Nov 2018 22:27:01.000          7.269                       10.400    1575.204847
24 Nov 2018 22:27:02.000          7.366                       10.397    1568.048077
24 Nov 2018 22:27:03.000          7.463                       10.393    1560.893691
24 Nov 2018 22:27:04.000          7.561                       10.390    1553.741734
24 Nov 2018 22:27:05.000          7.660                       10.386    1546.592248
24 Nov 2018 22:27:06.000          7.759                       10.382    1539.445275
24 Nov 2018 22:27:07.000          7.859                       10.379    1532.300861
24 Nov 2018 22:27:08.000          7.960                       10.375    1525.159051
24 Nov 2018 22:27:09.000          8.061                       10.371    1518.019891
24 Nov 2018 22:27:10.000          8.163                       10.367    1510.883426
24 Nov 2018 22:27:11.000          8.266                       10.363    1503.749706
24 Nov 2018 22:27:12.000          8.369                       10.359    1496.618777
24 Nov 2018 22:27:13.000          8.473                       10.355    1489.490690
24 Nov 2018 22:27:14.000          8.578                       10.351    1482.365495
24 Nov 2018 22:27:15.000          8.684                       10.346    1475.243242
24 Nov 2018 22:27:16.000          8.790                       10.342    1468.123983
24 Nov 2018 22:27:17.000          8.897                       10.337    1461.007772
24 Nov 2018 22:27:18.000          9.005                       10.333    1453.894662
24 Nov 2018 22:27:19.000          9.113                       10.328    1446.784707
24 Nov 2018 22:27:20.000          9.223                       10.324    1439.677965
24 Nov 2018 22:27:21.000          9.333                       10.319    1432.574491
24 Nov 2018 22:27:22.000          9.444                       10.314    1425.474344
24 Nov 2018 22:27:23.000          9.555                       10.309    1418.377582
24 Nov 2018 22:27:24.000          9.668                       10.304    1411.284266
24 Nov 2018 22:27:25.000          9.781                       10.299    1404.194457
24 Nov 2018 22:27:26.000          9.895                       10.293    1397.108218
24 Nov 2018 22:27:27.000         10.010                       10.288    1390.025611
24 Nov 2018 22:27:28.000         10.126                       10.283    1382.946703
24 Nov 2018 22:27:29.000         10.243                       10.277    1375.871558
24 Nov 2018 22:27:30.000         10.361                       10.272    1368.800245
24 Nov 2018 22:27:31.000         10.479                       10.266    1361.732832
24 Nov 2018 22:27:32.000         10.598                       10.260    1354.669389
24 Nov 2018 22:27:33.000         10.719                       10.254    1347.609988
24 Nov 2018 22:27:34.000         10.840                       10.248    1340.554701
24 Nov 2018 22:27:35.000         10.962                       10.242    1333.503603
24 Nov 2018 22:27:36.000         11.086                       10.236    1326.456769
24 Nov 2018 22:27:37.000         11.210                       10.229    1319.414277
24 Nov 2018 22:27:38.000         11.335                       10.223    1312.376206
24 Nov 2018 22:27:39.000         11.461                       10.216    1305.342636
24 Nov 2018 22:27:40.000         11.588                       10.210    1298.313648
24 Nov 2018 22:27:41.000         11.716                       10.203    1291.289328
24 Nov 2018 22:27:42.000         11.846                       10.196    1284.269760
24 Nov 2018 22:27:43.000         11.976                       10.189    1277.255032
24 Nov 2018 22:27:44.000         12.107                       10.181    1270.245233
24 Nov 2018 22:27:45.000         12.240                       10.174    1263.240453
24 Nov 2018 22:27:46.000         12.373                       10.167    1256.240786
24 Nov 2018 22:27:47.000         12.508                       10.159    1249.246326
24 Nov 2018 22:27:48.000         12.644                       10.151    1242.257171
24 Nov 2018 22:27:49.000         12.781                       10.143    1235.273419
24 Nov 2018 22:27:50.000         12.919                       10.135    1228.295171
24 Nov 2018 22:27:51.000         13.059                       10.127    1221.322530
24 Nov 2018 22:27:52.000         13.199                       10.119    1214.355602
24 Nov 2018 22:27:53.000         13.341                       10.110    1207.394494
24 Nov 2018 22:27:54.000         13.485                       10.101    1200.439317
24 Nov 2018 22:27:55.000         13.629                       10.092    1193.490183
24 Nov 2018 22:27:56.000         13.775                       10.083    1186.547207
24 Nov 2018 22:27:57.000         13.922                       10.074    1179.610506
24 Nov 2018 22:27:58.000         14.070                       10.065    1172.680201
24 Nov 2018 22:27:59.000         14.220                       10.055    1165.756414
24 Nov 2018 22:28:00.000         14.371                       10.045    1158.839271
24 Nov 2018 22:28:01.000         14.524                       10.036    1151.928901
24 Nov 2018 22:28:02.000         14.678                       10.025    1145.025435
24 Nov 2018 22:28:03.000         14.833                       10.015    1138.129007
24 Nov 2018 22:28:04.000         14.990                       10.005    1131.239754
24 Nov 2018 22:28:05.000         15.148                        9.994    1124.357817
24 Nov 2018 22:28:06.000         15.308                        9.983    1117.483340
24 Nov 2018 22:28:07.000         15.470                        9.972    1110.616471
24 Nov 2018 22:28:08.000         15.633                        9.960    1103.757359
24 Nov 2018 22:28:09.000         15.797                        9.949    1096.906159
24 Nov 2018 22:28:10.000         15.963                        9.937    1090.063029
24 Nov 2018 22:28:11.000         16.131                        9.925    1083.228130
24 Nov 2018 22:28:12.000         16.301                        9.912    1076.401628
24 Nov 2018 22:28:13.000         16.472                        9.900    1069.583692
24 Nov 2018 22:28:14.000         16.645                        9.887    1062.774495
24 Nov 2018 22:28:15.000         16.820                        9.874    1055.974216
24 Nov 2018 22:28:16.000         16.997                        9.861    1049.183035
24 Nov 2018 22:28:17.000         17.175                        9.847    1042.401139
24 Nov 2018 22:28:18.000         17.355                        9.833    1035.628720
24 Nov 2018 22:28:19.000         17.538                        9.819    1028.865973
24 Nov 2018 22:28:20.000         17.722                        9.804    1022.113098
24 Nov 2018 22:28:21.000         17.908                        9.790    1015.370301
24 Nov 2018 22:28:22.000         18.096                        9.775    1008.637792
24 Nov 2018 22:28:23.000         18.286                        9.759    1001.915787
24 Nov 2018 22:28:24.000         18.478                        9.743     995.204508
24 Nov 2018 22:28:25.000         18.672                        9.727     988.504180
24 Nov 2018 22:28:26.000         18.869                        9.711     981.815038
24 Nov 2018 22:28:27.000         19.067                        9.694     975.137318
24 Nov 2018 22:28:28.000         19.268                        9.677     968.471267
24 Nov 2018 22:28:29.000         19.471                        9.659     961.817135
24 Nov 2018 22:28:30.000         19.676                        9.642     955.175178
24 Nov 2018 22:28:31.000         19.884                        9.623     948.545662
24 Nov 2018 22:28:32.000         20.094                        9.605     941.928857
24 Nov 2018 22:28:33.000         20.306                        9.586     935.325041
24 Nov 2018 22:28:34.000         20.521                        9.566     928.734500
24 Nov 2018 22:28:35.000         20.738                        9.546     922.157526
24 Nov 2018 22:28:36.000         20.958                        9.526     915.594420
24 Nov 2018 22:28:37.000         21.181                        9.505     909.045490
24 Nov 2018 22:28:38.000         21.406                        9.484     902.511053
24 Nov 2018 22:28:39.000         21.634                        9.462     895.991434
24 Nov 2018 22:28:40.000         21.864                        9.440     889.486967
24 Nov 2018 22:28:41.000         22.097                        9.417     882.997995
24 Nov 2018 22:28:42.000         22.333                        9.393     876.524871
24 Nov 2018 22:28:43.000         22.572                        9.370     870.067955
24 Nov 2018 22:28:44.000         22.814                        9.345     863.627619
24 Nov 2018 22:28:45.000         23.059                        9.320     857.204245
24 Nov 2018 22:28:46.000         23.307                        9.295     850.798226
24 Nov 2018 22:28:47.000         23.558                        9.269     844.409963
24 Nov 2018 22:28:48.000         23.812                        9.242     838.039871
24 Nov 2018 22:28:49.000         24.069                        9.215     831.688375
24 Nov 2018 22:28:50.000         24.329                        9.187     825.355913
24 Nov 2018 22:28:51.000         24.593                        9.158     819.042933
24 Nov 2018 22:28:52.000         24.860                        9.129     812.749897
24 Nov 2018 22:28:53.000         25.130                        9.099     806.477280
24 Nov 2018 22:28:54.000         25.404                        9.068     800.225570
24 Nov 2018 22:28:55.000         25.682                        9.037     793.995268
24 Nov 2018 22:28:56.000         25.963                        9.004     787.786889
24 Nov 2018 22:28:57.000         26.247                        8.971     781.600964
24 Nov 2018 22:28:58.000         26.536                        8.937     775.438038
24 Nov 2018 22:28:59.000         26.828                        8.903     769.298670
24 Nov 2018 22:29:00.000         27.124                        8.867     763.183437
24 Nov 2018 22:29:01.000         27.424                        8.831     757.092931
24 Nov 2018 22:29:02.000         27.727                        8.794     751.027761
24 Nov 2018 22:29:03.000         28.035                        8.756     744.988553
24 Nov 2018 22:29:04.000         28.347                        8.716     738.975951
24 Nov 2018 22:29:05.000         28.663                        8.676     732.990616
24 Nov 2018 22:29:06.000         28.983                        8.635     727.033230
24 Nov 2018 22:29:07.000         29.307                        8.593     721.104493
24 Nov 2018 22:29:08.000         29.636                        8.550     715.205123
24 Nov 2018 22:29:09.000         29.969                        8.506     709.335861
24 Nov 2018 22:29:10.000         30.307                        8.460     703.497467
24 Nov 2018 22:29:11.000         30.648                        8.414     697.690724
24 Nov 2018 22:29:12.000         30.995                        8.366     691.916434
24 Nov 2018 22:29:13.000         31.346                        8.317     686.175425
24 Nov 2018 22:29:14.000         31.702                        8.267     680.468545
24 Nov 2018 22:29:15.000         32.062                        8.215     674.796667
24 Nov 2018 22:29:16.000         32.427                        8.162     669.160688
24 Nov 2018 22:29:17.000         32.797                        8.108     663.561529
24 Nov 2018 22:29:18.000         33.172                        8.052     658.000137
24 Nov 2018 22:29:19.000         33.551                        7.995     652.477484
24 Nov 2018 22:29:20.000         33.936                        7.937     646.994568
24 Nov 2018 22:29:21.000         34.325                        7.877     641.552415
24 Nov 2018 22:29:22.000         34.719                        7.815     636.152077
24 Nov 2018 22:29:23.000         35.119                        7.752     630.794635
24 Nov 2018 22:29:24.000         35.523                        7.688     625.481197
24 Nov 2018 22:29:25.000         35.932                        7.621     620.212899
24 Nov 2018 22:29:26.000         36.347                        7.553     614.990909
24 Nov 2018 22:29:27.000         36.766                        7.483     609.816422
24 Nov 2018 22:29:28.000         37.191                        7.411     604.690663
24 Nov 2018 22:29:29.000         37.620                        7.338     599.614889
24 Nov 2018 22:29:30.000         38.054                        7.262     594.590383
24 Nov 2018 22:29:31.000         38.493                        7.185     589.618464
24 Nov 2018 22:29:32.000         38.938                        7.106     584.700479
24 Nov 2018 22:29:33.000         39.386                        7.024     579.837804
24 Nov 2018 22:29:34.000         39.840                        6.941     575.031849
24 Nov 2018 22:29:35.000         40.298                        6.855     570.284054
24 Nov 2018 22:29:36.000         40.761                        6.768     565.595887
24 Nov 2018 22:29:37.000         41.228                        6.678     560.968850
24 Nov 2018 22:29:38.000         41.700                        6.585     556.404472
24 Nov 2018 22:29:39.000         42.175                        6.491     551.904314
24 Nov 2018 22:29:40.000         42.655                        6.394     547.469963
24 Nov 2018 22:29:41.000         43.138                        6.295     543.103036
24 Nov 2018 22:29:42.000         43.625                        6.193     538.805178
24 Nov 2018 22:29:43.000         44.115                        6.089     534.578059
24 Nov 2018 22:29:44.000         44.608                        5.983     530.423375
24 Nov 2018 22:29:45.000         45.103                        5.874     526.342845
24 Nov 2018 22:29:46.000         45.601                        5.762     522.338212
24 Nov 2018 22:29:47.000         46.101                        5.648     518.411239
24 Nov 2018 22:29:48.000         46.602                        5.532     514.563707
24 Nov 2018 22:29:49.000         47.104                        5.412     510.797416
24 Nov 2018 22:29:50.000         47.607                        5.290     507.114180
24 Nov 2018 22:29:51.000         48.111                        5.166     503.515825
24 Nov 2018 22:29:52.000         48.613                        5.038     500.004187
24 Nov 2018 22:29:53.000         49.115                        4.908     496.581110
24 Nov 2018 22:29:54.000         49.615                        4.775     493.248440
24 Nov 2018 22:29:55.000         50.112                        4.640     490.008025
24 Nov 2018 22:29:56.000         50.606                        4.502     486.861711
24 Nov 2018 22:29:57.000         51.096                        4.361     483.811337
24 Nov 2018 22:29:58.000         51.582                        4.218     480.858730
24 Nov 2018 22:29:59.000         52.062                        4.072     478.005705
24 Nov 2018 22:30:00.000         52.535                        3.923     475.254058
24 Nov 2018 22:30:01.000         53.000                        3.772     472.605563
24 Nov 2018 22:30:02.000         53.457                        3.618     470.061964
24 Nov 2018 22:30:03.000         53.904                        3.462     467.624976
24 Nov 2018 22:30:04.000         54.341                        3.304     465.296276
24 Nov 2018 22:30:05.000         54.765                        3.143     463.077499
24 Nov 2018 22:30:06.000         55.176                        2.980     460.970234
24 Nov 2018 22:30:07.000         55.573                        2.814     458.976018
24 Nov 2018 22:30:08.000         55.954                        2.647     457.096332
24 Nov 2018 22:30:09.000         56.318                        2.477     455.332596
24 Nov 2018 22:30:10.000         56.664                        2.306     453.686163
24 Nov 2018 22:30:11.000         56.990                        2.133     452.158314
24 Nov 2018 22:30:12.000         57.296                        1.958     450.750258
24 Nov 2018 22:30:13.000         57.580                        1.781     449.463118
24 Nov 2018 22:30:14.000         57.841                        1.604     448.297939
24 Nov 2018 22:30:15.000         58.078                        1.424     447.255672
24 Nov 2018 22:30:16.000         58.289                        1.244     446.337179
24 Nov 2018 22:30:17.000         58.475                        1.062     445.543225
24 Nov 2018 22:30:18.000         58.633                        0.880     444.874476
24 Nov 2018 22:30:19.000         58.764                        0.697     444.331497
24 Nov 2018 22:30:20.000         58.866                        0.513     443.914749
24 Nov 2018 22:30:21.000         58.939                        0.329     443.624587
24 Nov 2018 22:30:22.000         58.984                        0.145     443.461258
24 Nov 2018 22:30:23.000         58.998                       -0.040     443.424901
24 Nov 2018 22:30:24.000         58.984                       -0.224     443.515546
24 Nov 2018 22:30:25.000         58.940                       -0.409     443.733113
24 Nov 2018 22:30:26.000         58.866                       -0.593     444.077415
24 Nov 2018 22:30:27.000         58.764                       -0.776     444.548154
24 Nov 2018 22:30:28.000         58.634                       -0.959     445.144927
24 Nov 2018 22:30:29.000         58.476                       -1.141     445.867226
24 Nov 2018 22:30:30.000         58.291                       -1.322     446.714440
24 Nov 2018 22:30:31.000         58.080                       -1.502     447.685858
24 Nov 2018 22:30:32.000         57.844                       -1.680     448.780669
24 Nov 2018 22:30:33.000         57.584                       -1.858     449.997970
24 Nov 2018 22:30:34.000         57.301                       -2.033     451.336768
24 Nov 2018 22:30:35.000         56.996                       -2.208     452.795980
24 Nov 2018 22:30:36.000         56.671                       -2.380     454.374445
24 Nov 2018 22:30:37.000         56.327                       -2.550     456.070919
24 Nov 2018 22:30:38.000         55.965                       -2.719     457.884088
24 Nov 2018 22:30:39.000         55.586                       -2.886     459.812568
24 Nov 2018 22:30:40.000         55.191                       -3.050     461.854910
24 Nov 2018 22:30:41.000         54.782                       -3.212     464.009606
24 Nov 2018 22:30:42.000         54.360                       -3.372     466.275095
24 Nov 2018 22:30:43.000         53.927                       -3.529     468.649766
24 Nov 2018 22:30:44.000         53.482                       -3.684     471.131963
24 Nov 2018 22:30:45.000         53.028                       -3.837     473.719992
24 Nov 2018 22:30:46.000         52.566                       -3.987     476.412122
24 Nov 2018 22:30:47.000         52.096                       -4.134     479.206595
24 Nov 2018 22:30:48.000         51.619                       -4.279     482.101626
24 Nov 2018 22:30:49.000         51.137                       -4.421     485.095410
24 Nov 2018 22:30:50.000         50.651                       -4.561     488.186124
24 Nov 2018 22:30:51.000         50.160                       -4.698     491.371934
24 Nov 2018 22:30:52.000         49.666                       -4.832     494.650997
24 Nov 2018 22:30:53.000         49.170                       -4.963     498.021466
24 Nov 2018 22:30:54.000         48.672                       -5.092     501.481492
24 Nov 2018 22:30:55.000         48.174                       -5.218     505.029229
24 Nov 2018 22:30:56.000         47.675                       -5.341     508.662835
24 Nov 2018 22:30:57.000         47.175                       -5.462     512.380478
24 Nov 2018 22:30:58.000         46.677                       -5.580     516.180336
24 Nov 2018 22:30:59.000         46.180                       -5.696     520.060600
24 Nov 2018 22:31:00.000         45.684                       -5.809     524.019479
24 Nov 2018 22:31:01.000         45.190                       -5.919     528.055197
24 Nov 2018 22:31:02.000         44.699                       -6.027     532.166000
24 Nov 2018 22:31:03.000         44.210                       -6.132     536.350156
24 Nov 2018 22:31:04.000         43.724                       -6.235     540.605954
24 Nov 2018 22:31:05.000         43.241                       -6.336     544.931709
24 Nov 2018 22:31:06.000         42.762                       -6.434     549.325761
24 Nov 2018 22:31:07.000         42.287                       -6.529     553.786479
24 Nov 2018 22:31:08.000         41.815                       -6.623     558.312258
24 Nov 2018 22:31:09.000         41.348                       -6.714     562.901520
24 Nov 2018 22:31:10.000         40.884                       -6.803     567.552719
24 Nov 2018 22:31:11.000         40.425                       -6.889     572.264339
24 Nov 2018 22:31:12.000         39.971                       -6.974     577.034890
24 Nov 2018 22:31:13.000         39.521                       -7.057     581.862918
24 Nov 2018 22:31:14.000         39.076                       -7.137     586.746994
24 Nov 2018 22:31:15.000         38.636                       -7.215     591.685725
24 Nov 2018 22:31:16.000         38.200                       -7.292     596.677746
24 Nov 2018 22:31:17.000         37.769                       -7.366     601.721723
24 Nov 2018 22:31:18.000         37.344                       -7.439     606.816352
24 Nov 2018 22:31:19.000         36.923                       -7.510     611.960361
24 Nov 2018 22:31:20.000         36.507                       -7.579     617.152507
24 Nov 2018 22:31:21.000         36.096                       -7.646     622.391579
24 Nov 2018 22:31:22.000         35.690                       -7.712     627.676393
24 Nov 2018 22:31:23.000         35.289                       -7.776     633.005795
24 Nov 2018 22:31:24.000         34.893                       -7.838     638.378662
24 Nov 2018 22:31:25.000         34.502                       -7.899     643.793896
24 Nov 2018 22:31:26.000         34.116                       -7.958     649.250431
24 Nov 2018 22:31:27.000         33.735                       -8.016     654.747225
24 Nov 2018 22:31:28.000         33.358                       -8.072     660.283264
24 Nov 2018 22:31:29.000         32.986                       -8.127     665.857562
24 Nov 2018 22:31:30.000         32.620                       -8.181     671.469158
24 Nov 2018 22:31:31.000         32.257                       -8.233     677.117117
24 Nov 2018 22:31:32.000         31.900                       -8.284     682.800526
24 Nov 2018 22:31:33.000         31.547                       -8.333     688.518502
24 Nov 2018 22:31:34.000         31.199                       -8.382     694.270180
24 Nov 2018 22:31:35.000         30.855                       -8.429     700.054723
24 Nov 2018 22:31:36.000         30.516                       -8.475     705.871313
24 Nov 2018 22:31:37.000         30.181                       -8.520     711.719157
24 Nov 2018 22:31:38.000         29.851                       -8.563     717.597482
24 Nov 2018 22:31:39.000         29.525                       -8.606     723.505536
24 Nov 2018 22:31:40.000         29.203                       -8.648     729.442590
24 Nov 2018 22:31:41.000         28.885                       -8.688     735.407931
24 Nov 2018 22:31:42.000         28.571                       -8.728     741.400868
24 Nov 2018 22:31:43.000         28.262                       -8.766     747.420729
24 Nov 2018 22:31:44.000         27.957                       -8.804     753.466861
24 Nov 2018 22:31:45.000         27.655                       -8.841     759.538626
24 Nov 2018 22:31:46.000         27.357                       -8.877     765.635407
24 Nov 2018 22:31:47.000         27.064                       -8.912     771.756602
24 Nov 2018 22:31:48.000         26.774                       -8.946     777.901626
24 Nov 2018 22:31:49.000         26.487                       -8.979     784.069909
24 Nov 2018 22:31:50.000         26.205                       -9.012     790.260899
24 Nov 2018 22:31:51.000         25.926                       -9.044     796.474056
24 Nov 2018 22:31:52.000         25.650                       -9.075     802.708858
24 Nov 2018 22:31:53.000         25.378                       -9.105     808.964796
24 Nov 2018 22:31:54.000         25.110                       -9.135     815.241372
24 Nov 2018 22:31:55.000         24.845                       -9.164     821.538107
24 Nov 2018 22:31:56.000         24.583                       -9.192     827.854530
24 Nov 2018 22:31:57.000         24.324                       -9.220     834.190186
24 Nov 2018 22:31:58.000         24.069                       -9.247     840.544631
24 Nov 2018 22:31:59.000         23.816                       -9.273     846.917432
24 Nov 2018 22:32:00.000         23.567                       -9.299     853.308170
24 Nov 2018 22:32:01.000         23.321                       -9.324     859.716436
24 Nov 2018 22:32:02.000         23.078                       -9.349     866.141830
24 Nov 2018 22:32:03.000         22.838                       -9.373     872.583967
24 Nov 2018 22:32:04.000         22.600                       -9.396     879.042469
24 Nov 2018 22:32:05.000         22.366                       -9.419     885.516968
24 Nov 2018 22:32:06.000         22.134                       -9.442     892.007107
24 Nov 2018 22:32:07.000         21.905                       -9.464     898.512539
24 Nov 2018 22:32:08.000         21.679                       -9.485     905.032923
24 Nov 2018 22:32:09.000         21.455                       -9.506     911.567931
24 Nov 2018 22:32:10.000         21.234                       -9.527     918.117240
24 Nov 2018 22:32:11.000         21.015                       -9.547     924.680538
24 Nov 2018 22:32:12.000         20.800                       -9.566     931.257520
24 Nov 2018 22:32:13.000         20.586                       -9.586     937.847888
24 Nov 2018 22:32:14.000         20.375                       -9.604     944.451354
24 Nov 2018 22:32:15.000         20.166                       -9.623     951.067634
24 Nov 2018 22:32:16.000         19.960                       -9.641     957.696455
24 Nov 2018 22:32:17.000         19.756                       -9.659     964.337548
24 Nov 2018 22:32:18.000         19.554                       -9.676     970.990652
24 Nov 2018 22:32:19.000         19.354                       -9.693     977.655513
24 Nov 2018 22:32:20.000         19.157                       -9.709     984.331882
24 Nov 2018 22:32:21.000         18.962                       -9.725     991.019518
24 Nov 2018 22:32:22.000         18.769                       -9.741     997.718185
24 Nov 2018 22:32:23.000         18.578                       -9.757    1004.427653
24 Nov 2018 22:32:24.000         18.389                       -9.772    1011.147697
24 Nov 2018 22:32:25.000         18.202                       -9.787    1017.878098
24 Nov 2018 22:32:26.000         18.017                       -9.802    1024.618644
24 Nov 2018 22:32:27.000         17.833                       -9.816    1031.369126
24 Nov 2018 22:32:28.000         17.652                       -9.830    1038.129340
24 Nov 2018 22:32:29.000         17.473                       -9.844    1044.899088
24 Nov 2018 22:32:30.000         17.295                       -9.857    1051.678177
24 Nov 2018 22:32:31.000         17.120                       -9.870    1058.466418
24 Nov 2018 22:32:32.000         16.946                       -9.883    1065.263627
