                                                               24 Nov 2018 14:57:10
Facility-Facility1-Receiver-Receiver1-To-Satellite-FOSSASAT1-Transmitter-DL_TX


       Time (UTCG)          Angle (deg)    Freq. Doppler Shift (kHz)     Range (km)
27 Nov 2018 10:53:39.000          8.722                      -10.096    1472.698041
27 Nov 2018 10:53:40.000          8.619                      -10.102    1479.648480
27 Nov 2018 10:53:41.000          8.516                      -10.109    1486.603442
27 Nov 2018 10:53:42.000          8.414                      -10.115    1493.562855
27 Nov 2018 10:53:43.000          8.313                      -10.121    1500.526647
27 Nov 2018 10:53:44.000          8.212                      -10.128    1507.494750
27 Nov 2018 10:53:45.000          8.112                      -10.134    1514.467095
27 Nov 2018 10:53:46.000          8.013                      -10.140    1521.443615
27 Nov 2018 10:53:47.000          7.914                      -10.146    1528.424244
27 Nov 2018 10:53:48.000          7.816                      -10.152    1535.408918
27 Nov 2018 10:53:49.000          7.718                      -10.157    1542.397574
27 Nov 2018 10:53:50.000          7.621                      -10.163    1549.390147
27 Nov 2018 10:53:51.000          7.525                      -10.169    1556.386578
27 Nov 2018 10:53:52.000          7.429                      -10.174    1563.386805
27 Nov 2018 10:53:53.000          7.334                      -10.179    1570.390768
27 Nov 2018 10:53:54.000          7.239                      -10.185    1577.398410
27 Nov 2018 10:53:55.000          7.145                      -10.190    1584.409673
27 Nov 2018 10:53:56.000          7.052                      -10.195    1591.424500
27 Nov 2018 10:53:57.000          6.959                      -10.200    1598.442836
27 Nov 2018 10:53:58.000          6.867                      -10.205    1605.464625
27 Nov 2018 10:53:59.000          6.775                      -10.210    1612.489814
27 Nov 2018 10:54:00.000          6.684                      -10.215    1619.518350
27 Nov 2018 10:54:01.000          6.593                      -10.220    1626.550181
27 Nov 2018 10:54:02.000          6.503                      -10.224    1633.585254
27 Nov 2018 10:54:03.000          6.413                      -10.229    1640.623521
27 Nov 2018 10:54:04.000          6.324                      -10.233    1647.664931
27 Nov 2018 10:54:05.000          6.235                      -10.238    1654.709434
27 Nov 2018 10:54:06.000          6.147                      -10.242    1661.756984
27 Nov 2018 10:54:07.000          6.059                      -10.247    1668.807532
27 Nov 2018 10:54:08.000          5.972                      -10.251    1675.861032
27 Nov 2018 10:54:09.000          5.886                      -10.255    1682.917437
27 Nov 2018 10:54:10.000          5.800                      -10.259    1689.976704
27 Nov 2018 10:54:11.000          5.714                      -10.263    1697.038786
27 Nov 2018 10:54:12.000          5.629                      -10.267    1704.103641
27 Nov 2018 10:54:13.000          5.544                      -10.271    1711.171225
27 Nov 2018 10:54:14.000          5.460                      -10.275    1718.241495
27 Nov 2018 10:54:15.000          5.376                      -10.279    1725.314409
27 Nov 2018 10:54:16.000          5.293                      -10.283    1732.389927
27 Nov 2018 10:54:17.000          5.210                      -10.286    1739.468008
27 Nov 2018 10:54:18.000          5.128                      -10.290    1746.548611
27 Nov 2018 10:54:19.000          5.046                      -10.293    1753.631697
27 Nov 2018 10:54:20.000          4.965                      -10.297    1760.717228
27 Nov 2018 10:54:21.000          4.884                      -10.300    1767.805164
27 Nov 2018 10:54:22.000          4.803                      -10.304    1774.895469
27 Nov 2018 10:54:23.000          4.723                      -10.307    1781.988105
27 Nov 2018 10:54:24.000          4.643                      -10.311    1789.083035
27 Nov 2018 10:54:25.000          4.564                      -10.314    1796.180224
27 Nov 2018 10:54:26.000          4.486                      -10.317    1803.279635
27 Nov 2018 10:54:27.000          4.407                      -10.320    1810.381234
27 Nov 2018 10:54:28.000          4.329                      -10.323    1817.484986
27 Nov 2018 10:54:29.000          4.252                      -10.326    1824.590856
27 Nov 2018 10:54:30.000          4.175                      -10.329    1831.698812
27 Nov 2018 10:54:31.000          4.098                      -10.332    1838.808821
27 Nov 2018 10:54:32.000          4.022                      -10.335    1845.920848
27 Nov 2018 10:54:33.000          3.946                      -10.338    1853.034863
27 Nov 2018 10:54:34.000          3.871                      -10.341    1860.150834
27 Nov 2018 10:54:35.000          3.796                      -10.344    1867.268729
27 Nov 2018 10:54:36.000          3.721                      -10.346    1874.388517
27 Nov 2018 10:54:37.000          3.647                      -10.349    1881.510168
27 Nov 2018 10:54:38.000          3.573                      -10.352    1888.633651
27 Nov 2018 10:54:39.000          3.500                      -10.354    1895.758938
27 Nov 2018 10:54:40.000          3.427                      -10.357    1902.885999
27 Nov 2018 10:54:41.000          3.355                      -10.359    1910.014804
27 Nov 2018 10:54:42.000          3.283                      -10.362    1917.145326
27 Nov 2018 10:54:43.000          3.211                      -10.364    1924.277537
27 Nov 2018 10:54:44.000          3.140                      -10.367    1931.411408
27 Nov 2018 10:54:45.000          3.069                      -10.369    1938.546913
27 Nov 2018 10:54:46.000          2.998                      -10.371    1945.684024
27 Nov 2018 10:54:47.000          2.928                      -10.374    1952.822715
27 Nov 2018 10:54:48.000          2.858                      -10.376    1959.962960
27 Nov 2018 10:54:49.000          2.789                      -10.378    1967.104732
27 Nov 2018 10:54:50.000          2.720                      -10.380    1974.248006
27 Nov 2018 10:54:51.000          2.652                      -10.382    1981.392756
27 Nov 2018 10:54:52.000          2.583                      -10.384    1988.538959
27 Nov 2018 10:54:53.000          2.516                      -10.387    1995.686588
27 Nov 2018 10:54:54.000          2.448                      -10.389    2002.835620
27 Nov 2018 10:54:55.000          2.381                      -10.391    2009.986031
27 Nov 2018 10:54:56.000          2.315                      -10.392    2017.137797
27 Nov 2018 10:54:57.000          2.249                      -10.394    2024.290894
27 Nov 2018 10:54:58.000          2.183                      -10.396    2031.445300
27 Nov 2018 10:54:59.000          2.118                      -10.398    2038.600991
27 Nov 2018 10:55:00.000          2.053                      -10.400    2045.757946
27 Nov 2018 10:55:01.000          1.988                      -10.402    2052.916141
27 Nov 2018 10:55:02.000          1.924                      -10.404    2060.075556
27 Nov 2018 10:55:03.000          1.860                      -10.405    2067.236167
27 Nov 2018 10:55:04.000          1.797                      -10.407    2074.397954
27 Nov 2018 10:55:05.000          1.734                      -10.409    2081.560895
27 Nov 2018 10:55:06.000          1.672                      -10.410    2088.724969
27 Nov 2018 10:55:07.000          1.610                      -10.412    2095.890157
27 Nov 2018 10:55:08.000          1.548                      -10.413    2103.056436
27 Nov 2018 10:55:09.000          1.487                      -10.415    2110.223788
27 Nov 2018 10:55:10.000          1.426                      -10.416    2117.392191
27 Nov 2018 10:55:11.000          1.366                      -10.418    2124.561627
27 Nov 2018 10:55:12.000          1.306                      -10.419    2131.732076
27 Nov 2018 10:55:13.000          1.246                      -10.421    2138.903518
27 Nov 2018 10:55:14.000          1.187                      -10.422    2146.075934
27 Nov 2018 10:55:15.000          1.129                      -10.424    2153.249306
27 Nov 2018 10:55:16.000          1.071                      -10.425    2160.423615
27 Nov 2018 10:55:17.000          1.013                      -10.426    2167.598843
27 Nov 2018 10:55:18.000          0.956                      -10.428    2174.774971
27 Nov 2018 10:55:19.000          0.899                      -10.429    2181.951981
27 Nov 2018 10:55:20.000          0.843                      -10.430    2189.129856
27 Nov 2018 10:55:21.000          0.788                      -10.431    2196.308577
27 Nov 2018 10:55:22.000          0.732                      -10.433    2203.488128
27 Nov 2018 10:55:23.000          0.678                      -10.434    2210.668492
27 Nov 2018 10:55:24.000          0.624                      -10.435    2217.849650
27 Nov 2018 10:55:25.000          0.570                      -10.436    2225.031588
27 Nov 2018 10:55:26.000          0.517                      -10.437    2232.214286
27 Nov 2018 10:55:27.000          0.464                      -10.438    2239.397731
27 Nov 2018 10:55:28.000          0.413                      -10.439    2246.581904
27 Nov 2018 10:55:29.000          0.361                      -10.440    2253.766790
27 Nov 2018 10:55:30.000          0.311                      -10.441    2260.952373
27 Nov 2018 10:55:31.000          0.260                      -10.442    2268.138638
27 Nov 2018 10:55:32.000          0.211                      -10.443    2275.325568
27 Nov 2018 10:55:33.000          0.162                      -10.444    2282.513148
27 Nov 2018 10:55:34.000          0.114                      -10.445    2289.701363
27 Nov 2018 10:55:35.000          0.066                      -10.446    2296.890198
27 Nov 2018 10:55:36.000          0.020                      -10.447    2304.079638
                                                             -10.447    2307.115790
27 Nov 2018 10:55:37.000         -0.018                                            
