                                                               24 Nov 2018 14:32:29
Facility-Facility1-Receiver-Receiver1-To-Satellite-FOSSASAT1-Transmitter-DL_TX


       Time (UTCG)          Angle (deg)    Freq. Doppler Shift (kHz)     Range (km)
29 Nov 2018 22:15:58.000          3.556                       10.593    1890.733299
29 Nov 2018 22:15:59.000          3.631                       10.592    1883.443361
29 Nov 2018 22:16:00.000          3.707                       10.591    1876.154064
29 Nov 2018 22:16:01.000          3.783                       10.590    1868.865425
29 Nov 2018 22:16:02.000          3.860                       10.589    1861.577462
29 Nov 2018 22:16:03.000          3.937                       10.588    1854.290192
29 Nov 2018 22:16:04.000          4.015                       10.587    1847.003633
29 Nov 2018 22:16:05.000          4.093                       10.586    1839.717803
29 Nov 2018 22:16:06.000          4.171                       10.585    1832.432721
29 Nov 2018 22:16:07.000          4.250                       10.583    1825.148403
29 Nov 2018 22:16:08.000          4.329                       10.582    1817.864871
29 Nov 2018 22:16:09.000          4.409                       10.581    1810.582141
29 Nov 2018 22:16:10.000          4.489                       10.580    1803.300234
29 Nov 2018 22:16:11.000          4.570                       10.579    1796.019169
29 Nov 2018 22:16:12.000          4.651                       10.577    1788.738967
29 Nov 2018 22:16:13.000          4.733                       10.576    1781.459646
29 Nov 2018 22:16:14.000          4.815                       10.575    1774.181227
29 Nov 2018 22:16:15.000          4.898                       10.573    1766.903732
29 Nov 2018 22:16:16.000          4.981                       10.572    1759.627180
29 Nov 2018 22:16:17.000          5.065                       10.571    1752.351594
29 Nov 2018 22:16:18.000          5.149                       10.569    1745.076994
29 Nov 2018 22:16:19.000          5.234                       10.568    1737.803403
29 Nov 2018 22:16:20.000          5.319                       10.566    1730.530844
29 Nov 2018 22:16:21.000          5.405                       10.565    1723.259337
29 Nov 2018 22:16:22.000          5.491                       10.563    1715.988907
29 Nov 2018 22:16:23.000          5.578                       10.561    1708.719577
29 Nov 2018 22:16:24.000          5.665                       10.560    1701.451370
29 Nov 2018 22:16:25.000          5.753                       10.558    1694.184310
29 Nov 2018 22:16:26.000          5.841                       10.556    1686.918421
29 Nov 2018 22:16:27.000          5.930                       10.555    1679.653728
29 Nov 2018 22:16:28.000          6.019                       10.553    1672.390257
29 Nov 2018 22:16:29.000          6.109                       10.551    1665.128033
29 Nov 2018 22:16:30.000          6.200                       10.549    1657.867081
29 Nov 2018 22:16:31.000          6.291                       10.547    1650.607427
29 Nov 2018 22:16:32.000          6.382                       10.545    1643.349100
29 Nov 2018 22:16:33.000          6.475                       10.543    1636.092124
29 Nov 2018 22:16:34.000          6.567                       10.541    1628.836529
29 Nov 2018 22:16:35.000          6.661                       10.539    1621.582342
29 Nov 2018 22:16:36.000          6.755                       10.537    1614.329592
29 Nov 2018 22:16:37.000          6.849                       10.535    1607.078307
29 Nov 2018 22:16:38.000          6.945                       10.533    1599.828517
29 Nov 2018 22:16:39.000          7.040                       10.531    1592.580252
29 Nov 2018 22:16:40.000          7.137                       10.528    1585.333542
29 Nov 2018 22:16:41.000          7.234                       10.526    1578.088418
29 Nov 2018 22:16:42.000          7.332                       10.524    1570.844911
29 Nov 2018 22:16:43.000          7.430                       10.521    1563.603053
29 Nov 2018 22:16:44.000          7.529                       10.519    1556.362877
29 Nov 2018 22:16:45.000          7.629                       10.516    1549.124416
29 Nov 2018 22:16:46.000          7.729                       10.514    1541.887704
29 Nov 2018 22:16:47.000          7.830                       10.511    1534.652773
29 Nov 2018 22:16:48.000          7.932                       10.508    1527.419660
29 Nov 2018 22:16:49.000          8.034                       10.506    1520.188400
29 Nov 2018 22:16:50.000          8.138                       10.503    1512.959028
29 Nov 2018 22:16:51.000          8.241                       10.500    1505.731582
29 Nov 2018 22:16:52.000          8.346                       10.497    1498.506098
29 Nov 2018 22:16:53.000          8.451                       10.494    1491.282614
29 Nov 2018 22:16:54.000          8.557                       10.491    1484.061170
29 Nov 2018 22:16:55.000          8.664                       10.488    1476.841803
29 Nov 2018 22:16:56.000          8.772                       10.485    1469.624555
29 Nov 2018 22:16:57.000          8.880                       10.482    1462.409467
29 Nov 2018 22:16:58.000          8.989                       10.479    1455.196579
29 Nov 2018 22:16:59.000          9.099                       10.475    1447.985933
29 Nov 2018 22:17:00.000          9.210                       10.472    1440.777574
29 Nov 2018 22:17:01.000          9.322                       10.469    1433.571545
29 Nov 2018 22:17:02.000          9.434                       10.465    1426.367890
29 Nov 2018 22:17:03.000          9.547                       10.462    1419.166655
29 Nov 2018 22:17:04.000          9.661                       10.458    1411.967886
29 Nov 2018 22:17:05.000          9.776                       10.454    1404.771632
29 Nov 2018 22:17:06.000          9.892                       10.450    1397.577939
29 Nov 2018 22:17:07.000         10.009                       10.447    1390.386857
29 Nov 2018 22:17:08.000         10.126                       10.443    1383.198436
29 Nov 2018 22:17:09.000         10.245                       10.439    1376.012727
29 Nov 2018 22:17:10.000         10.364                       10.435    1368.829783
29 Nov 2018 22:17:11.000         10.485                       10.431    1361.649655
29 Nov 2018 22:17:12.000         10.606                       10.426    1354.472400
29 Nov 2018 22:17:13.000         10.728                       10.422    1347.298070
29 Nov 2018 22:17:14.000         10.852                       10.418    1340.126724
29 Nov 2018 22:17:15.000         10.976                       10.413    1332.958418
29 Nov 2018 22:17:16.000         11.101                       10.409    1325.793211
29 Nov 2018 22:17:17.000         11.228                       10.404    1318.631162
29 Nov 2018 22:17:18.000         11.355                       10.399    1311.472334
29 Nov 2018 22:17:19.000         11.484                       10.395    1304.316788
29 Nov 2018 22:17:20.000         11.613                       10.390    1297.164587
29 Nov 2018 22:17:21.000         11.744                       10.385    1290.015797
29 Nov 2018 22:17:22.000         11.876                       10.380    1282.870484
29 Nov 2018 22:17:23.000         12.009                       10.374    1275.728716
29 Nov 2018 22:17:24.000         12.143                       10.369    1268.590562
29 Nov 2018 22:17:25.000         12.278                       10.364    1261.456092
29 Nov 2018 22:17:26.000         12.415                       10.358    1254.325378
29 Nov 2018 22:17:27.000         12.552                       10.352    1247.198495
29 Nov 2018 22:17:28.000         12.691                       10.347    1240.075517
29 Nov 2018 22:17:29.000         12.831                       10.341    1232.956521
29 Nov 2018 22:17:30.000         12.973                       10.335    1225.841587
29 Nov 2018 22:17:31.000         13.115                       10.329    1218.730794
29 Nov 2018 22:17:32.000         13.259                       10.323    1211.624224
29 Nov 2018 22:17:33.000         13.405                       10.316    1204.521961
29 Nov 2018 22:17:34.000         13.551                       10.310    1197.424092
29 Nov 2018 22:17:35.000         13.699                       10.303    1190.330704
29 Nov 2018 22:17:36.000         13.849                       10.297    1183.241887
29 Nov 2018 22:17:37.000         14.000                       10.290    1176.157732
29 Nov 2018 22:17:38.000         14.152                       10.283    1169.078334
29 Nov 2018 22:17:39.000         14.306                       10.276    1162.003788
29 Nov 2018 22:17:40.000         14.461                       10.268    1154.934193
29 Nov 2018 22:17:41.000         14.618                       10.261    1147.869650
29 Nov 2018 22:17:42.000         14.777                       10.253    1140.810261
29 Nov 2018 22:17:43.000         14.937                       10.246    1133.756133
29 Nov 2018 22:17:44.000         15.098                       10.238    1126.707372
29 Nov 2018 22:17:45.000         15.261                       10.230    1119.664089
29 Nov 2018 22:17:46.000         15.426                       10.222    1112.626398
29 Nov 2018 22:17:47.000         15.593                       10.213    1105.594414
29 Nov 2018 22:17:48.000         15.761                       10.205    1098.568256
29 Nov 2018 22:17:49.000         15.931                       10.196    1091.548046
29 Nov 2018 22:17:50.000         16.103                       10.187    1084.533908
29 Nov 2018 22:17:51.000         16.277                       10.178    1077.525969
29 Nov 2018 22:17:52.000         16.453                       10.169    1070.524362
29 Nov 2018 22:17:53.000         16.630                       10.159    1063.529218
29 Nov 2018 22:17:54.000         16.810                       10.149    1056.540677
29 Nov 2018 22:17:55.000         16.991                       10.140    1049.558878
29 Nov 2018 22:17:56.000         17.174                       10.129    1042.583967
29 Nov 2018 22:17:57.000         17.360                       10.119    1035.616092
29 Nov 2018 22:17:58.000         17.547                       10.109    1028.655404
29 Nov 2018 22:17:59.000         17.737                       10.098    1021.702059
29 Nov 2018 22:18:00.000         17.929                       10.087    1014.756217
29 Nov 2018 22:18:01.000         18.123                       10.075    1007.818043
29 Nov 2018 22:18:02.000         18.319                       10.064    1000.887704
29 Nov 2018 22:18:03.000         18.518                       10.052     993.965374
29 Nov 2018 22:18:04.000         18.719                       10.040     987.051229
29 Nov 2018 22:18:05.000         18.922                       10.028     980.145453
29 Nov 2018 22:18:06.000         19.128                       10.015     973.248231
29 Nov 2018 22:18:07.000         19.336                       10.002     966.359757
29 Nov 2018 22:18:08.000         19.547                        9.989     959.480226
29 Nov 2018 22:18:09.000         19.760                        9.976     952.609843
29 Nov 2018 22:18:10.000         19.976                        9.962     945.748814
29 Nov 2018 22:18:11.000         20.195                        9.948     938.897355
29 Nov 2018 22:18:12.000         20.416                        9.934     932.055684
29 Nov 2018 22:18:13.000         20.640                        9.919     925.224027
29 Nov 2018 22:18:14.000         20.867                        9.904     918.402618
29 Nov 2018 22:18:15.000         21.097                        9.888     911.591694
29 Nov 2018 22:18:16.000         21.330                        9.873     904.791501
29 Nov 2018 22:18:17.000         21.566                        9.857     898.002292
29 Nov 2018 22:18:18.000         21.806                        9.840     891.224326
29 Nov 2018 22:18:19.000         22.048                        9.823     884.457871
29 Nov 2018 22:18:20.000         22.293                        9.806     877.703201
29 Nov 2018 22:18:21.000         22.542                        9.788     870.960599
29 Nov 2018 22:18:22.000         22.794                        9.770     864.230357
29 Nov 2018 22:18:23.000         23.050                        9.751     857.512773
29 Nov 2018 22:18:24.000         23.309                        9.732     850.808156
29 Nov 2018 22:18:25.000         23.572                        9.713     844.116824
29 Nov 2018 22:18:26.000         23.839                        9.693     837.439104
29 Nov 2018 22:18:27.000         24.109                        9.672     830.775333
29 Nov 2018 22:18:28.000         24.383                        9.651     824.125857
29 Nov 2018 22:18:29.000         24.661                        9.630     817.491033
29 Nov 2018 22:18:30.000         24.943                        9.607     810.871230
29 Nov 2018 22:18:31.000         25.229                        9.585     804.266827
29 Nov 2018 22:18:32.000         25.520                        9.562     797.678216
29 Nov 2018 22:18:33.000         25.814                        9.538     791.105798
29 Nov 2018 22:18:34.000         26.113                        9.513     784.549989
29 Nov 2018 22:18:35.000         26.417                        9.488     778.011218
29 Nov 2018 22:18:36.000         26.725                        9.462     771.489926
29 Nov 2018 22:18:37.000         27.038                        9.436     764.986568
29 Nov 2018 22:18:38.000         27.356                        9.409     758.501613
29 Nov 2018 22:18:39.000         27.678                        9.381     752.035547
29 Nov 2018 22:18:40.000         28.006                        9.353     745.588868
29 Nov 2018 22:18:41.000         28.339                        9.323     739.162092
29 Nov 2018 22:18:42.000         28.677                        9.293     732.755752
29 Nov 2018 22:18:43.000         29.020                        9.262     726.370394
29 Nov 2018 22:18:44.000         29.369                        9.231     720.006587
29 Nov 2018 22:18:45.000         29.724                        9.198     713.664914
29 Nov 2018 22:18:46.000         30.084                        9.165     707.345979
29 Nov 2018 22:18:47.000         30.450                        9.130     701.050404
29 Nov 2018 22:18:48.000         30.822                        9.095     694.778833
29 Nov 2018 22:18:49.000         31.201                        9.058     688.531929
29 Nov 2018 22:18:50.000         31.586                        9.021     682.310378
29 Nov 2018 22:18:51.000         31.977                        8.983     676.114888
29 Nov 2018 22:18:52.000         32.375                        8.943     669.946188
29 Nov 2018 22:18:53.000         32.779                        8.903     663.805034
29 Nov 2018 22:18:54.000         33.191                        8.861     657.692205
29 Nov 2018 22:18:55.000         33.610                        8.818     651.608506
29 Nov 2018 22:18:56.000         34.036                        8.774     645.554768
29 Nov 2018 22:18:57.000         34.469                        8.728     639.531849
29 Nov 2018 22:18:58.000         34.910                        8.682     633.540636
29 Nov 2018 22:18:59.000         35.359                        8.634     627.582045
29 Nov 2018 22:19:00.000         35.816                        8.584     621.657020
29 Nov 2018 22:19:01.000         36.281                        8.533     615.766538
29 Nov 2018 22:19:02.000         36.754                        8.481     609.911607
29 Nov 2018 22:19:03.000         37.236                        8.427     604.093268
29 Nov 2018 22:19:04.000         37.726                        8.371     598.312597
29 Nov 2018 22:19:05.000         38.225                        8.314     592.570701
29 Nov 2018 22:19:06.000         38.734                        8.255     586.868727
29 Nov 2018 22:19:07.000         39.252                        8.195     581.207856
29 Nov 2018 22:19:08.000         39.779                        8.132     575.589309
29 Nov 2018 22:19:09.000         40.316                        8.068     570.014343
29 Nov 2018 22:19:10.000         40.863                        8.002     564.484257
29 Nov 2018 22:19:11.000         41.420                        7.934     559.000389
29 Nov 2018 22:19:12.000         41.987                        7.864     553.564119
29 Nov 2018 22:19:13.000         42.565                        7.791     548.176871
29 Nov 2018 22:19:14.000         43.154                        7.717     542.840111
29 Nov 2018 22:19:15.000         43.754                        7.640     537.555347
29 Nov 2018 22:19:16.000         44.365                        7.561     532.324137
29 Nov 2018 22:19:17.000         44.987                        7.480     527.148079
29 Nov 2018 22:19:18.000         45.621                        7.396     522.028821
29 Nov 2018 22:19:19.000         46.267                        7.310     516.968057
29 Nov 2018 22:19:20.000         46.925                        7.221     511.967527
29 Nov 2018 22:19:21.000         47.595                        7.130     507.029019
29 Nov 2018 22:19:22.000         48.278                        7.036     502.154369
29 Nov 2018 22:19:23.000         48.973                        6.939     497.345460
29 Nov 2018 22:19:24.000         49.681                        6.839     492.604223
29 Nov 2018 22:19:25.000         50.402                        6.736     487.932637
29 Nov 2018 22:19:26.000         51.137                        6.631     483.332727
29 Nov 2018 22:19:27.000         51.885                        6.522     478.806564
29 Nov 2018 22:19:28.000         52.646                        6.410     474.356264
29 Nov 2018 22:19:29.000         53.421                        6.295     469.983987
29 Nov 2018 22:19:30.000         54.210                        6.177     465.691935
29 Nov 2018 22:19:31.000         55.013                        6.055     461.482353
29 Nov 2018 22:19:32.000         55.829                        5.931     457.357522
29 Nov 2018 22:19:33.000         56.660                        5.802     453.319761
29 Nov 2018 22:19:34.000         57.505                        5.671     449.371420
29 Nov 2018 22:19:35.000         58.365                        5.536     445.514882
29 Nov 2018 22:19:36.000         59.238                        5.397     441.752555
29 Nov 2018 22:19:37.000         60.126                        5.255     438.086871
29 Nov 2018 22:19:38.000         61.028                        5.109     434.520279
29 Nov 2018 22:19:39.000         61.944                        4.960     431.055243
29 Nov 2018 22:19:40.000         62.875                        4.807     427.694236
29 Nov 2018 22:19:41.000         63.819                        4.650     424.439731
29 Nov 2018 22:19:42.000         64.777                        4.490     421.294200
29 Nov 2018 22:19:43.000         65.749                        4.326     418.260106
29 Nov 2018 22:19:44.000         66.735                        4.159     415.339893
29 Nov 2018 22:19:45.000         67.733                        3.988     412.535982
29 Nov 2018 22:19:46.000         68.745                        3.814     409.850764
29 Nov 2018 22:19:47.000         69.769                        3.637     407.286589
29 Nov 2018 22:19:48.000         70.805                        3.456     404.845758
29 Nov 2018 22:19:49.000         71.854                        3.272     402.530518
29 Nov 2018 22:19:50.000         72.913                        3.085     400.343050
29 Nov 2018 22:19:51.000         73.984                        2.894     398.285460
29 Nov 2018 22:19:52.000         75.065                        2.701     396.359773
29 Nov 2018 22:19:53.000         76.156                        2.505     394.567922
29 Nov 2018 22:19:54.000         77.256                        2.307     392.911740
29 Nov 2018 22:19:55.000         78.365                        2.106     391.392948
29 Nov 2018 22:19:56.000         79.482                        1.903     390.013154
29 Nov 2018 22:19:57.000         80.606                        1.698     388.773838
29 Nov 2018 22:19:58.000         81.737                        1.491     387.676347
29 Nov 2018 22:19:59.000         82.873                        1.282     386.721890
29 Nov 2018 22:20:00.000         84.015                        1.072     385.911527
29 Nov 2018 22:20:01.000         85.161                        0.861     385.246169
29 Nov 2018 22:20:02.000         86.310                        0.649     384.726566
29 Nov 2018 22:20:03.000         87.462                        0.436     384.353310
29 Nov 2018 22:20:04.000         88.616                        0.222     384.126827
29 Nov 2018 22:20:05.000         89.771                        0.009     384.047374
29 Nov 2018 22:20:06.000         89.081                       -0.205     384.115044
29 Nov 2018 22:20:07.000         87.927                       -0.419     384.329755
29 Nov 2018 22:20:08.000         86.775                       -0.632     384.691262
29 Nov 2018 22:20:09.000         85.625                       -0.844     385.199148
29 Nov 2018 22:20:10.000         84.479                       -1.055     385.852834
29 Nov 2018 22:20:11.000         83.337                       -1.266     386.651578
29 Nov 2018 22:20:12.000         82.200                       -1.474     387.594482
29 Nov 2018 22:20:13.000         81.069                       -1.681     388.680494
29 Nov 2018 22:20:14.000         79.944                       -1.887     389.908415
29 Nov 2018 22:20:15.000         78.827                       -2.090     391.276906
29 Nov 2018 22:20:16.000         77.717                       -2.291     392.784496
29 Nov 2018 22:20:17.000         76.616                       -2.489     394.429585
29 Nov 2018 22:20:18.000         75.525                       -2.685     396.210460
29 Nov 2018 22:20:19.000         74.443                       -2.879     398.125292
29 Nov 2018 22:20:20.000         73.371                       -3.069     400.172157
29 Nov 2018 22:20:21.000         72.311                       -3.256     402.349034
29 Nov 2018 22:20:22.000         71.262                       -3.441     404.653823
29 Nov 2018 22:20:23.000         70.225                       -3.622     407.084345
29 Nov 2018 22:20:24.000         69.199                       -3.800     409.638360
29 Nov 2018 22:20:25.000         68.187                       -3.974     412.313567
29 Nov 2018 22:20:26.000         67.187                       -4.145     415.107619
29 Nov 2018 22:20:27.000         66.201                       -4.312     418.018128
29 Nov 2018 22:20:28.000         65.228                       -4.476     421.042674
29 Nov 2018 22:20:29.000         64.269                       -4.637     424.178813
29 Nov 2018 22:20:30.000         63.324                       -4.794     427.424083
29 Nov 2018 22:20:31.000         62.392                       -4.947     430.776013
29 Nov 2018 22:20:32.000         61.475                       -5.096     434.232128
29 Nov 2018 22:20:33.000         60.572                       -5.242     437.789954
29 Nov 2018 22:20:34.000         59.683                       -5.385     441.447026
29 Nov 2018 22:20:35.000         58.808                       -5.524     445.200894
29 Nov 2018 22:20:36.000         57.948                       -5.659     449.049123
29 Nov 2018 22:20:37.000         57.102                       -5.791     452.989304
29 Nov 2018 22:20:38.000         56.270                       -5.919     457.019050
29 Nov 2018 22:20:39.000         55.452                       -6.044     461.136010
29 Nov 2018 22:20:40.000         54.648                       -6.166     465.337861
29 Nov 2018 22:20:41.000         53.858                       -6.284     469.622318
29 Nov 2018 22:20:42.000         53.082                       -6.399     473.987134
29 Nov 2018 22:20:43.000         52.320                       -6.511     478.430105
29 Nov 2018 22:20:44.000         51.571                       -6.620     482.949066
29 Nov 2018 22:20:45.000         50.836                       -6.726     487.541897
29 Nov 2018 22:20:46.000         50.114                       -6.829     492.206525
29 Nov 2018 22:20:47.000         49.405                       -6.929     496.940919
29 Nov 2018 22:20:48.000         48.708                       -7.026     501.743098
29 Nov 2018 22:20:49.000         48.025                       -7.120     506.611128
29 Nov 2018 22:20:50.000         47.354                       -7.212     511.543122
29 Nov 2018 22:20:51.000         46.695                       -7.301     516.537239
29 Nov 2018 22:20:52.000         46.048                       -7.387     521.591689
29 Nov 2018 22:20:53.000         45.413                       -7.471     526.704726
29 Nov 2018 22:20:54.000         44.790                       -7.553     531.874655
29 Nov 2018 22:20:55.000         44.178                       -7.632     537.099824
29 Nov 2018 22:20:56.000         43.578                       -7.708     542.378630
29 Nov 2018 22:20:57.000         42.988                       -7.783     547.709513
29 Nov 2018 22:20:58.000         42.409                       -7.855     553.090962
29 Nov 2018 22:20:59.000         41.841                       -7.926     558.521505
29 Nov 2018 22:21:00.000         41.283                       -7.994     563.999718
29 Nov 2018 22:21:01.000         40.736                       -8.060     569.524216
29 Nov 2018 22:21:02.000         40.198                       -8.125     575.093659
29 Nov 2018 22:21:03.000         39.670                       -8.187     580.706745
29 Nov 2018 22:21:04.000         39.152                       -8.248     586.362212
29 Nov 2018 22:21:05.000         38.642                       -8.307     592.058839
29 Nov 2018 22:21:06.000         38.142                       -8.364     597.795440
29 Nov 2018 22:21:07.000         37.651                       -8.419     603.570867
29 Nov 2018 22:21:08.000         37.169                       -8.473     609.384008
29 Nov 2018 22:21:09.000         36.695                       -8.526     615.233787
29 Nov 2018 22:21:10.000         36.230                       -8.577     621.119159
29 Nov 2018 22:21:11.000         35.772                       -8.626     627.039115
29 Nov 2018 22:21:12.000         35.323                       -8.675     632.992674
29 Nov 2018 22:21:13.000         34.881                       -8.721     638.978891
29 Nov 2018 22:21:14.000         34.447                       -8.767     644.996847
29 Nov 2018 22:21:15.000         34.021                       -8.811     651.045653
29 Nov 2018 22:21:16.000         33.602                       -8.854     657.124449
29 Nov 2018 22:21:17.000         33.189                       -8.896     663.232402
29 Nov 2018 22:21:18.000         32.784                       -8.936     669.368705
29 Nov 2018 22:21:19.000         32.386                       -8.976     675.532578
29 Nov 2018 22:21:20.000         31.994                       -9.014     681.723263
29 Nov 2018 22:21:21.000         31.609                       -9.052     687.940028
29 Nov 2018 22:21:22.000         31.230                       -9.088     694.182164
29 Nov 2018 22:21:23.000         30.857                       -9.123     700.448984
29 Nov 2018 22:21:24.000         30.491                       -9.158     706.739822
29 Nov 2018 22:21:25.000         30.130                       -9.191     713.054034
29 Nov 2018 22:21:26.000         29.775                       -9.224     719.390996
29 Nov 2018 22:21:27.000         29.426                       -9.256     725.750103
29 Nov 2018 22:21:28.000         29.082                       -9.287     732.130769
29 Nov 2018 22:21:29.000         28.743                       -9.317     738.532427
29 Nov 2018 22:21:30.000         28.410                       -9.346     744.954526
29 Nov 2018 22:21:31.000         28.082                       -9.375     751.396533
29 Nov 2018 22:21:32.000         27.759                       -9.402     757.857932
29 Nov 2018 22:21:33.000         27.441                       -9.429     764.338223
29 Nov 2018 22:21:34.000         27.128                       -9.456     770.836918
29 Nov 2018 22:21:35.000         26.819                       -9.482     777.353549
29 Nov 2018 22:21:36.000         26.516                       -9.507     783.887659
29 Nov 2018 22:21:37.000         26.216                       -9.531     790.438805
29 Nov 2018 22:21:38.000         25.921                       -9.555     797.006558
29 Nov 2018 22:21:39.000         25.630                       -9.578     803.590501
29 Nov 2018 22:21:40.000         25.344                       -9.601     810.190232
29 Nov 2018 22:21:41.000         25.062                       -9.623     816.805358
29 Nov 2018 22:21:42.000         24.783                       -9.644     823.435500
29 Nov 2018 22:21:43.000         24.509                       -9.665     830.080287
29 Nov 2018 22:21:44.000         24.238                       -9.686     836.739363
29 Nov 2018 22:21:45.000         23.972                       -9.706     843.412379
29 Nov 2018 22:21:46.000         23.708                       -9.726     850.098998
29 Nov 2018 22:21:47.000         23.449                       -9.745     856.798892
29 Nov 2018 22:21:48.000         23.193                       -9.763     863.511744
29 Nov 2018 22:21:49.000         22.941                       -9.781     870.237243
29 Nov 2018 22:21:50.000         22.691                       -9.799     876.975091
29 Nov 2018 22:21:51.000         22.446                       -9.816     883.724995
29 Nov 2018 22:21:52.000         22.203                       -9.833     890.486671
29 Nov 2018 22:21:53.000         21.964                       -9.850     897.259845
29 Nov 2018 22:21:54.000         21.728                       -9.866     904.044248
29 Nov 2018 22:21:55.000         21.494                       -9.882     910.839621
29 Nov 2018 22:21:56.000         21.264                       -9.897     917.645710
29 Nov 2018 22:21:57.000         21.037                       -9.912     924.462270
29 Nov 2018 22:21:58.000         20.812                       -9.927     931.289060
29 Nov 2018 22:21:59.000         20.591                       -9.941     938.125849
29 Nov 2018 22:22:00.000         20.372                       -9.955     944.972410
29 Nov 2018 22:22:01.000         20.156                       -9.969     951.828523
29 Nov 2018 22:22:02.000         19.942                       -9.982     958.693974
29 Nov 2018 22:22:03.000         19.731                       -9.995     965.568553
29 Nov 2018 22:22:04.000         19.523                      -10.008     972.452058
29 Nov 2018 22:22:05.000         19.317                      -10.021     979.344292
29 Nov 2018 22:22:06.000         19.113                      -10.033     986.245061
29 Nov 2018 22:22:07.000         18.912                      -10.045     993.154179
29 Nov 2018 22:22:08.000         18.714                      -10.057    1000.071463
29 Nov 2018 22:22:09.000         18.517                      -10.068    1006.996736
29 Nov 2018 22:22:10.000         18.323                      -10.080    1013.929824
29 Nov 2018 22:22:11.000         18.131                      -10.091    1020.870558
29 Nov 2018 22:22:12.000         17.941                      -10.101    1027.818774
