                                                              24 Nov 2018 15:42:23
Facility-Facility1-Receiver-Receiver1-To-Satellite-FOSSASAT1-Transmitter-DL_TX


      Time (UTCG)          Angle (deg)    Freq. Doppler Shift (kHz)     Range (km)
1 Dec 2018 22:00:14.000         12.349                       -9.564    1277.397113
1 Dec 2018 22:00:15.000         12.227                       -9.578    1283.984122
1 Dec 2018 22:00:16.000         12.105                       -9.592    1290.580791
1 Dec 2018 22:00:17.000         11.984                       -9.606    1297.186963
1 Dec 2018 22:00:18.000         11.864                       -9.619    1303.802486
1 Dec 2018 22:00:19.000         11.745                       -9.632    1310.427208
1 Dec 2018 22:00:20.000         11.627                       -9.645    1317.060982
1 Dec 2018 22:00:21.000         11.510                       -9.658    1323.703665
1 Dec 2018 22:00:22.000         11.393                       -9.671    1330.355112
1 Dec 2018 22:00:23.000         11.277                       -9.683    1337.015185
1 Dec 2018 22:00:24.000         11.162                       -9.695    1343.683747
1 Dec 2018 22:00:25.000         11.047                       -9.707    1350.360663
1 Dec 2018 22:00:26.000         10.934                       -9.719    1357.045802
1 Dec 2018 22:00:27.000         10.821                       -9.731    1363.739032
1 Dec 2018 22:00:28.000         10.709                       -9.743    1370.440228
1 Dec 2018 22:00:29.000         10.597                       -9.754    1377.149264
1 Dec 2018 22:00:30.000         10.486                       -9.765    1383.866017
1 Dec 2018 22:00:31.000         10.376                       -9.776    1390.590366
1 Dec 2018 22:00:32.000         10.267                       -9.787    1397.322193
1 Dec 2018 22:00:33.000         10.158                       -9.797    1404.061381
1 Dec 2018 22:00:34.000         10.051                       -9.808    1410.807817
1 Dec 2018 22:00:35.000          9.943                       -9.818    1417.561387
1 Dec 2018 22:00:36.000          9.837                       -9.828    1424.321982
1 Dec 2018 22:00:37.000          9.731                       -9.838    1431.089493
1 Dec 2018 22:00:38.000          9.626                       -9.848    1437.863813
1 Dec 2018 22:00:39.000          9.521                       -9.858    1444.644837
1 Dec 2018 22:00:40.000          9.417                       -9.867    1451.432464
1 Dec 2018 22:00:41.000          9.314                       -9.876    1458.226591
1 Dec 2018 22:00:42.000          9.211                       -9.886    1465.027119
1 Dec 2018 22:00:43.000          9.109                       -9.895    1471.833951
1 Dec 2018 22:00:44.000          9.008                       -9.904    1478.646990
1 Dec 2018 22:00:45.000          8.907                       -9.913    1485.466142
1 Dec 2018 22:00:46.000          8.807                       -9.921    1492.291315
1 Dec 2018 22:00:47.000          8.707                       -9.930    1499.122417
1 Dec 2018 22:00:48.000          8.608                       -9.938    1505.959358
1 Dec 2018 22:00:49.000          8.510                       -9.947    1512.802051
1 Dec 2018 22:00:50.000          8.412                       -9.955    1519.650408
1 Dec 2018 22:00:51.000          8.314                       -9.963    1526.504344
1 Dec 2018 22:00:52.000          8.218                       -9.971    1533.363776
1 Dec 2018 22:00:53.000          8.122                       -9.978    1540.228621
1 Dec 2018 22:00:54.000          8.026                       -9.986    1547.098798
1 Dec 2018 22:00:55.000          7.931                       -9.994    1553.974226
1 Dec 2018 22:00:56.000          7.837                      -10.001    1560.854829
1 Dec 2018 22:00:57.000          7.743                      -10.009    1567.740528
1 Dec 2018 22:00:58.000          7.649                      -10.016    1574.631247
1 Dec 2018 22:00:59.000          7.556                      -10.023    1581.526913
1 Dec 2018 22:01:00.000          7.464                      -10.030    1588.427450
1 Dec 2018 22:01:01.000          7.372                      -10.037    1595.332788
1 Dec 2018 22:01:02.000          7.281                      -10.044    1602.242855
1 Dec 2018 22:01:03.000          7.190                      -10.050    1609.157580
1 Dec 2018 22:01:04.000          7.100                      -10.057    1616.076895
1 Dec 2018 22:01:05.000          7.010                      -10.064    1623.000732
1 Dec 2018 22:01:06.000          6.921                      -10.070    1629.929025
1 Dec 2018 22:01:07.000          6.832                      -10.076    1636.861707
1 Dec 2018 22:01:08.000          6.744                      -10.083    1643.798714
1 Dec 2018 22:01:09.000          6.656                      -10.089    1650.739983
1 Dec 2018 22:01:10.000          6.569                      -10.095    1657.685450
1 Dec 2018 22:01:11.000          6.482                      -10.101    1664.635053
1 Dec 2018 22:01:12.000          6.396                      -10.107    1671.588733
1 Dec 2018 22:01:13.000          6.310                      -10.112    1678.546430
1 Dec 2018 22:01:14.000          6.224                      -10.118    1685.508083
1 Dec 2018 22:01:15.000          6.139                      -10.124    1692.473636
1 Dec 2018 22:01:16.000          6.055                      -10.129    1699.443031
1 Dec 2018 22:01:17.000          5.971                      -10.135    1706.416212
1 Dec 2018 22:01:18.000          5.887                      -10.140    1713.393124
1 Dec 2018 22:01:19.000          5.804                      -10.145    1720.373712
1 Dec 2018 22:01:20.000          5.721                      -10.151    1727.357921
1 Dec 2018 22:01:21.000          5.639                      -10.156    1734.345700
1 Dec 2018 22:01:22.000          5.557                      -10.161    1741.336996
1 Dec 2018 22:01:23.000          5.476                      -10.166    1748.331758
1 Dec 2018 22:01:24.000          5.395                      -10.171    1755.329934
1 Dec 2018 22:01:25.000          5.314                      -10.176    1762.331476
1 Dec 2018 22:01:26.000          5.234                      -10.180    1769.336333
1 Dec 2018 22:01:27.000          5.154                      -10.185    1776.344458
1 Dec 2018 22:01:28.000          5.075                      -10.190    1783.355802
1 Dec 2018 22:01:29.000          4.996                      -10.194    1790.370319
1 Dec 2018 22:01:30.000          4.917                      -10.199    1797.387962
1 Dec 2018 22:01:31.000          4.839                      -10.203    1804.408686
1 Dec 2018 22:01:32.000          4.762                      -10.208    1811.432444
1 Dec 2018 22:01:33.000          4.684                      -10.212    1818.459194
1 Dec 2018 22:01:34.000          4.607                      -10.216    1825.488891
1 Dec 2018 22:01:35.000          4.531                      -10.220    1832.521491
1 Dec 2018 22:01:36.000          4.455                      -10.225    1839.556953
1 Dec 2018 22:01:37.000          4.379                      -10.229    1846.595234
1 Dec 2018 22:01:38.000          4.304                      -10.233    1853.636293
1 Dec 2018 22:01:39.000          4.229                      -10.237    1860.680090
1 Dec 2018 22:01:40.000          4.154                      -10.241    1867.726583
1 Dec 2018 22:01:41.000          4.080                      -10.244    1874.775733
1 Dec 2018 22:01:42.000          4.006                      -10.248    1881.827501
1 Dec 2018 22:01:43.000          3.933                      -10.252    1888.881848
1 Dec 2018 22:01:44.000          3.860                      -10.256    1895.938737
1 Dec 2018 22:01:45.000          3.787                      -10.259    1902.998129
1 Dec 2018 22:01:46.000          3.715                      -10.263    1910.059988
1 Dec 2018 22:01:47.000          3.643                      -10.266    1917.124277
1 Dec 2018 22:01:48.000          3.571                      -10.270    1924.190959
1 Dec 2018 22:01:49.000          3.500                      -10.273    1931.260000
1 Dec 2018 22:01:50.000          3.429                      -10.276    1938.331364
1 Dec 2018 22:01:51.000          3.359                      -10.280    1945.405017
1 Dec 2018 22:01:52.000          3.289                      -10.283    1952.480924
1 Dec 2018 22:01:53.000          3.219                      -10.286    1959.559051
1 Dec 2018 22:01:54.000          3.150                      -10.289    1966.639365
1 Dec 2018 22:01:55.000          3.081                      -10.292    1973.721834
1 Dec 2018 22:01:56.000          3.012                      -10.295    1980.806425
1 Dec 2018 22:01:57.000          2.944                      -10.298    1987.893105
1 Dec 2018 22:01:58.000          2.876                      -10.301    1994.981844
1 Dec 2018 22:01:59.000          2.809                      -10.304    2002.072609
1 Dec 2018 22:02:00.000          2.742                      -10.307    2009.165371
1 Dec 2018 22:02:01.000          2.675                      -10.310    2016.260098
1 Dec 2018 22:02:02.000          2.609                      -10.313    2023.356761
1 Dec 2018 22:02:03.000          2.543                      -10.316    2030.455330
1 Dec 2018 22:02:04.000          2.477                      -10.318    2037.555776
1 Dec 2018 22:02:05.000          2.412                      -10.321    2044.658070
1 Dec 2018 22:02:06.000          2.347                      -10.324    2051.762182
1 Dec 2018 22:02:07.000          2.282                      -10.326    2058.868086
1 Dec 2018 22:02:08.000          2.218                      -10.329    2065.975753
1 Dec 2018 22:02:09.000          2.154                      -10.331    2073.085155
1 Dec 2018 22:02:10.000          2.091                      -10.334    2080.196266
1 Dec 2018 22:02:11.000          2.028                      -10.336    2087.309058
1 Dec 2018 22:02:12.000          1.965                      -10.339    2094.423505
1 Dec 2018 22:02:13.000          1.903                      -10.341    2101.539581
1 Dec 2018 22:02:14.000          1.841                      -10.343    2108.657260
1 Dec 2018 22:02:15.000          1.779                      -10.345    2115.776517
1 Dec 2018 22:02:16.000          1.718                      -10.348    2122.897325
1 Dec 2018 22:02:17.000          1.657                      -10.350    2130.019661
1 Dec 2018 22:02:18.000          1.597                      -10.352    2137.143499
1 Dec 2018 22:02:19.000          1.537                      -10.354    2144.268815
1 Dec 2018 22:02:20.000          1.477                      -10.356    2151.395585
1 Dec 2018 22:02:21.000          1.418                      -10.358    2158.523785
1 Dec 2018 22:02:22.000          1.359                      -10.360    2165.653392
1 Dec 2018 22:02:23.000          1.301                      -10.362    2172.784382
1 Dec 2018 22:02:24.000          1.243                      -10.364    2179.916733
1 Dec 2018 22:02:25.000          1.186                      -10.366    2187.050421
1 Dec 2018 22:02:26.000          1.128                      -10.368    2194.185424
1 Dec 2018 22:02:27.000          1.072                      -10.370    2201.321720
1 Dec 2018 22:02:28.000          1.016                      -10.372    2208.459287
1 Dec 2018 22:02:29.000          0.960                      -10.374    2215.598103
1 Dec 2018 22:02:30.000          0.904                      -10.375    2222.738148
1 Dec 2018 22:02:31.000          0.850                      -10.377    2229.879398
1 Dec 2018 22:02:32.000          0.795                      -10.379    2237.021834
1 Dec 2018 22:02:33.000          0.741                      -10.381    2244.165435
1 Dec 2018 22:02:34.000          0.688                      -10.382    2251.310181
1 Dec 2018 22:02:35.000          0.635                      -10.384    2258.456050
1 Dec 2018 22:02:36.000          0.582                      -10.385    2265.603023
1 Dec 2018 22:02:37.000          0.530                      -10.387    2272.751080
1 Dec 2018 22:02:38.000          0.479                      -10.388    2279.900201
1 Dec 2018 22:02:39.000          0.428                      -10.390    2287.050368
1 Dec 2018 22:02:40.000          0.378                      -10.391    2294.201560
1 Dec 2018 22:02:41.000          0.328                      -10.393    2301.353759
1 Dec 2018 22:02:42.000          0.279                      -10.394    2308.506946
1 Dec 2018 22:02:43.000          0.230                      -10.396    2315.661102
1 Dec 2018 22:02:44.000          0.182                      -10.397    2322.816209
1 Dec 2018 22:02:45.000          0.135                      -10.398    2329.972249
1 Dec 2018 22:02:46.000          0.088                      -10.400    2337.129203
1 Dec 2018 22:02:47.000          0.042                      -10.401    2344.287055
                                                            -10.402    2350.903773
1 Dec 2018 22:02:48.000         -0.003                                            
